source,source_name,path_number,depth_edges,path_symbols,path_names,relationship_chain,cash_flow_chain,confidence
CRDO,Credo Technology,1,5,CRDO -> 042700.KQ -> ALAB -> BESI.AS -> CAMT -> 000660.KS,Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> Camtek -> SK hynix,CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → CAMT: uses inspection/test tools | CAMT → 000660.KS: sells into fabs,CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ALAB pays OSAT or packaging partners | ...,medium
3661.TW,Alchip Technologies,3,5,3661.TW -> 042700.KQ -> CRDO -> BESI.AS -> ALAB -> FORM,Alchip Technologies -> Hanmi Semiconductor -> Credo Technology -> BE Semiconductor Industries -> Astera Labs -> FormFactor,3661.TW → 042700.KQ: uses packaging/test | 042700.KQ → CRDO: serves AI/fabless customers | CRDO → BESI.AS: uses packaging/test | BESI.AS → ALAB: serves AI/fabless customers | ALAB → FORM: uses test/metrology indirectly,3661.TW pays OSAT or packaging partners | AI chip companies pay packaging/test providers | CRDO pays OSAT or packaging partners | ...,medium
3661.TW,Alchip Technologies,4,5,3661.TW -> 042700.KQ -> CRDO -> BESI.AS -> ALAB -> MU,Alchip Technologies -> Hanmi Semiconductor -> Credo Technology -> BE Semiconductor Industries -> Astera Labs -> Micron Technology,3661.TW → 042700.KQ: uses packaging/test | 042700.KQ → CRDO: serves AI/fabless customers | CRDO → BESI.AS: uses packaging/test | BESI.AS → ALAB: serves AI/fabless customers | ALAB → MU: uses memory ecosystem,3661.TW pays OSAT or packaging partners | AI chip companies pay packaging/test providers | CRDO pays OSAT or packaging partners | ...,medium
3661.TW,Alchip Technologies,5,5,3661.TW -> 042700.KQ -> CRDO -> BESI.AS -> ALAB -> ONTO,Alchip Technologies -> Hanmi Semiconductor -> Credo Technology -> BE Semiconductor Industries -> Astera Labs -> Onto Innovation,3661.TW → 042700.KQ: uses packaging/test | 042700.KQ → CRDO: serves AI/fabless customers | CRDO → BESI.AS: uses packaging/test | BESI.AS → ALAB: serves AI/fabless customers | ALAB → ONTO: uses test/metrology indirectly,3661.TW pays OSAT or packaging partners | AI chip companies pay packaging/test providers | CRDO pays OSAT or packaging partners | ...,medium
FORM,FormFactor,1,5,FORM -> 000660.KS -> 042700.KQ -> CRDO -> BESI.AS -> ALAB,FormFactor -> SK hynix -> Hanmi Semiconductor -> Credo Technology -> BE Semiconductor Industries -> Astera Labs,FORM → 000660.KS: sells into fabs | 000660.KS → 042700.KQ: uses HBM packaging equipment ecosystem | 042700.KQ → CRDO: serves AI/fabless customers | CRDO → BESI.AS: uses packaging/test | BESI.AS → ALAB: serves AI/fabless customers,fabs/IDMs pay FORM for equipment/materials/services | SK hynix/HBM ecosystem pays packaging equipment vendors | AI chip companies pay packaging/test providers | ...,medium
FORM,FormFactor,2,5,FORM -> 000660.KS -> 042700.KQ -> CRDO -> BESI.AS -> CAMT,FormFactor -> SK hynix -> Hanmi Semiconductor -> Credo Technology -> BE Semiconductor Industries -> Camtek,FORM → 000660.KS: sells into fabs | 000660.KS → 042700.KQ: uses HBM packaging equipment ecosystem | 042700.KQ → CRDO: serves AI/fabless customers | CRDO → BESI.AS: uses packaging/test | BESI.AS → CAMT: uses inspection/test tools,fabs/IDMs pay FORM for equipment/materials/services | SK hynix/HBM ecosystem pays packaging equipment vendors | AI chip companies pay packaging/test providers | ...,medium
FORM,FormFactor,3,5,FORM -> 000660.KS -> 042700.KQ -> CRDO -> BESI.AS -> NVMI,FormFactor -> SK hynix -> Hanmi Semiconductor -> Credo Technology -> BE Semiconductor Industries -> Nova,FORM → 000660.KS: sells into fabs | 000660.KS → 042700.KQ: uses HBM packaging equipment ecosystem | 042700.KQ → CRDO: serves AI/fabless customers | CRDO → BESI.AS: uses packaging/test | BESI.AS → NVMI: uses inspection/test tools,fabs/IDMs pay FORM for equipment/materials/services | SK hynix/HBM ecosystem pays packaging equipment vendors | AI chip companies pay packaging/test providers | ...,medium
FORM,FormFactor,4,5,FORM -> 000660.KS -> 042700.KQ -> CRDO -> BESI.AS -> MRVL,FormFactor -> SK hynix -> Hanmi Semiconductor -> Credo Technology -> BE Semiconductor Industries -> Marvell Technology,FORM → 000660.KS: sells into fabs | 000660.KS → 042700.KQ: uses HBM packaging equipment ecosystem | 042700.KQ → CRDO: serves AI/fabless customers | CRDO → BESI.AS: uses packaging/test | BESI.AS → MRVL: serves AI/fabless customers,fabs/IDMs pay FORM for equipment/materials/services | SK hynix/HBM ecosystem pays packaging equipment vendors | AI chip companies pay packaging/test providers | ...,medium
FORM,FormFactor,5,5,FORM -> 000660.KS -> 042700.KQ -> CRDO -> BESI.AS -> 3661.TW,FormFactor -> SK hynix -> Hanmi Semiconductor -> Credo Technology -> BE Semiconductor Industries -> Alchip Technologies,FORM → 000660.KS: sells into fabs | 000660.KS → 042700.KQ: uses HBM packaging equipment ecosystem | 042700.KQ → CRDO: serves AI/fabless customers | CRDO → BESI.AS: uses packaging/test | BESI.AS → 3661.TW: serves AI/fabless customers,fabs/IDMs pay FORM for equipment/materials/services | SK hynix/HBM ecosystem pays packaging equipment vendors | AI chip companies pay packaging/test providers | ...,medium
000660.KS,SK hynix,1,5,000660.KS -> 042700.KQ -> CRDO -> BESI.AS -> ALAB -> AMKR,SK hynix -> Hanmi Semiconductor -> Credo Technology -> BE Semiconductor Industries -> Astera Labs -> Amkor Technology,000660.KS → 042700.KQ: uses HBM packaging equipment ecosystem | 042700.KQ → CRDO: serves AI/fabless customers | CRDO → BESI.AS: uses packaging/test | BESI.AS → ALAB: serves AI/fabless customers | ALAB → AMKR: uses packaging/test,SK hynix/HBM ecosystem pays packaging equipment vendors | AI chip companies pay packaging/test providers | CRDO pays OSAT or packaging partners | ...,medium
000660.KS,SK hynix,2,5,000660.KS -> 042700.KQ -> CRDO -> BESI.AS -> ALAB -> FORM,SK hynix -> Hanmi Semiconductor -> Credo Technology -> BE Semiconductor Industries -> Astera Labs -> FormFactor,000660.KS → 042700.KQ: uses HBM packaging equipment ecosystem | 042700.KQ → CRDO: serves AI/fabless customers | CRDO → BESI.AS: uses packaging/test | BESI.AS → ALAB: serves AI/fabless customers | ALAB → FORM: uses test/metrology indirectly,SK hynix/HBM ecosystem pays packaging equipment vendors | AI chip companies pay packaging/test providers | CRDO pays OSAT or packaging partners | ...,medium
000660.KS,SK hynix,3,5,000660.KS -> 042700.KQ -> CRDO -> BESI.AS -> ALAB -> MU,SK hynix -> Hanmi Semiconductor -> Credo Technology -> BE Semiconductor Industries -> Astera Labs -> Micron Technology,000660.KS → 042700.KQ: uses HBM packaging equipment ecosystem | 042700.KQ → CRDO: serves AI/fabless customers | CRDO → BESI.AS: uses packaging/test | BESI.AS → ALAB: serves AI/fabless customers | ALAB → MU: uses memory ecosystem,SK hynix/HBM ecosystem pays packaging equipment vendors | AI chip companies pay packaging/test providers | CRDO pays OSAT or packaging partners | ...,medium
000660.KS,SK hynix,4,5,000660.KS -> 042700.KQ -> CRDO -> BESI.AS -> ALAB -> ONTO,SK hynix -> Hanmi Semiconductor -> Credo Technology -> BE Semiconductor Industries -> Astera Labs -> Onto Innovation,000660.KS → 042700.KQ: uses HBM packaging equipment ecosystem | 042700.KQ → CRDO: serves AI/fabless customers | CRDO → BESI.AS: uses packaging/test | BESI.AS → ALAB: serves AI/fabless customers | ALAB → ONTO: uses test/metrology indirectly,SK hynix/HBM ecosystem pays packaging equipment vendors | AI chip companies pay packaging/test providers | CRDO pays OSAT or packaging partners | ...,medium
000660.KS,SK hynix,5,5,000660.KS -> 042700.KQ -> CRDO -> BESI.AS -> ALAB -> 005930.KS,SK hynix -> Hanmi Semiconductor -> Credo Technology -> BE Semiconductor Industries -> Astera Labs -> Samsung Electronics,000660.KS → 042700.KQ: uses HBM packaging equipment ecosystem | 042700.KQ → CRDO: serves AI/fabless customers | CRDO → BESI.AS: uses packaging/test | BESI.AS → ALAB: serves AI/fabless customers | ALAB → 005930.KS: uses manufacturing capacity,SK hynix/HBM ecosystem pays packaging equipment vendors | AI chip companies pay packaging/test providers | CRDO pays OSAT or packaging partners | ...,medium
COHR,Coherent,1,5,COHR -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> CAMT,Coherent -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> Camtek,COHR → CRDO: ecosystem dependency/adjacency | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → CAMT: uses inspection/test tools,cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,mixed
COHR,Coherent,2,5,COHR -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> NVMI,Coherent -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> Nova,COHR → CRDO: ecosystem dependency/adjacency | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → NVMI: uses inspection/test tools,cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,mixed
COHR,Coherent,3,5,COHR -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> MRVL,Coherent -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> Marvell Technology,COHR → CRDO: ecosystem dependency/adjacency | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → MRVL: serves AI/fabless customers,cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,mixed
COHR,Coherent,4,5,COHR -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> 3661.TW,Coherent -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> Alchip Technologies,COHR → CRDO: ecosystem dependency/adjacency | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → 3661.TW: serves AI/fabless customers,cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,mixed
COHR,Coherent,5,5,COHR -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> FORM,Coherent -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> FormFactor,COHR → CRDO: ecosystem dependency/adjacency | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → FORM: uses inspection/test tools,cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,mixed
MU,Micron Technology,1,5,MU -> 042700.KQ -> CRDO -> BESI.AS -> ALAB -> AMKR,Micron Technology -> Hanmi Semiconductor -> Credo Technology -> BE Semiconductor Industries -> Astera Labs -> Amkor Technology,MU → 042700.KQ: HBM/package/test ecosystem | 042700.KQ → CRDO: serves AI/fabless customers | CRDO → BESI.AS: uses packaging/test | BESI.AS → ALAB: serves AI/fabless customers | ALAB → AMKR: uses packaging/test,MU or its customers fund HBM/advanced package operations | AI chip companies pay packaging/test providers | CRDO pays OSAT or packaging partners | ...,medium
MU,Micron Technology,2,5,MU -> 042700.KQ -> CRDO -> BESI.AS -> ALAB -> 000660.KS,Micron Technology -> Hanmi Semiconductor -> Credo Technology -> BE Semiconductor Industries -> Astera Labs -> SK hynix,MU → 042700.KQ: HBM/package/test ecosystem | 042700.KQ → CRDO: serves AI/fabless customers | CRDO → BESI.AS: uses packaging/test | BESI.AS → ALAB: serves AI/fabless customers | ALAB → 000660.KS: uses memory ecosystem,MU or its customers fund HBM/advanced package operations | AI chip companies pay packaging/test providers | CRDO pays OSAT or packaging partners | ...,medium
MU,Micron Technology,3,5,MU -> 042700.KQ -> CRDO -> BESI.AS -> ALAB -> FORM,Micron Technology -> Hanmi Semiconductor -> Credo Technology -> BE Semiconductor Industries -> Astera Labs -> FormFactor,MU → 042700.KQ: HBM/package/test ecosystem | 042700.KQ → CRDO: serves AI/fabless customers | CRDO → BESI.AS: uses packaging/test | BESI.AS → ALAB: serves AI/fabless customers | ALAB → FORM: uses test/metrology indirectly,MU or its customers fund HBM/advanced package operations | AI chip companies pay packaging/test providers | CRDO pays OSAT or packaging partners | ...,medium
MU,Micron Technology,4,5,MU -> 042700.KQ -> CRDO -> BESI.AS -> ALAB -> ONTO,Micron Technology -> Hanmi Semiconductor -> Credo Technology -> BE Semiconductor Industries -> Astera Labs -> Onto Innovation,MU → 042700.KQ: HBM/package/test ecosystem | 042700.KQ → CRDO: serves AI/fabless customers | CRDO → BESI.AS: uses packaging/test | BESI.AS → ALAB: serves AI/fabless customers | ALAB → ONTO: uses test/metrology indirectly,MU or its customers fund HBM/advanced package operations | AI chip companies pay packaging/test providers | CRDO pays OSAT or packaging partners | ...,medium
MU,Micron Technology,5,5,MU -> 042700.KQ -> CRDO -> BESI.AS -> ALAB -> 005930.KS,Micron Technology -> Hanmi Semiconductor -> Credo Technology -> BE Semiconductor Industries -> Astera Labs -> Samsung Electronics,MU → 042700.KQ: HBM/package/test ecosystem | 042700.KQ → CRDO: serves AI/fabless customers | CRDO → BESI.AS: uses packaging/test | BESI.AS → ALAB: serves AI/fabless customers | ALAB → 005930.KS: uses manufacturing capacity,MU or its customers fund HBM/advanced package operations | AI chip companies pay packaging/test providers | CRDO pays OSAT or packaging partners | ...,medium
ONTO,Onto Innovation,1,5,ONTO -> 000660.KS -> 042700.KQ -> CRDO -> BESI.AS -> ALAB,Onto Innovation -> SK hynix -> Hanmi Semiconductor -> Credo Technology -> BE Semiconductor Industries -> Astera Labs,ONTO → 000660.KS: sells into fabs | 000660.KS → 042700.KQ: uses HBM packaging equipment ecosystem | 042700.KQ → CRDO: serves AI/fabless customers | CRDO → BESI.AS: uses packaging/test | BESI.AS → ALAB: serves AI/fabless customers,fabs/IDMs pay ONTO for equipment/materials/services | SK hynix/HBM ecosystem pays packaging equipment vendors | AI chip companies pay packaging/test providers | ...,medium
ONTO,Onto Innovation,2,5,ONTO -> 000660.KS -> 042700.KQ -> CRDO -> BESI.AS -> CAMT,Onto Innovation -> SK hynix -> Hanmi Semiconductor -> Credo Technology -> BE Semiconductor Industries -> Camtek,ONTO → 000660.KS: sells into fabs | 000660.KS → 042700.KQ: uses HBM packaging equipment ecosystem | 042700.KQ → CRDO: serves AI/fabless customers | CRDO → BESI.AS: uses packaging/test | BESI.AS → CAMT: uses inspection/test tools,fabs/IDMs pay ONTO for equipment/materials/services | SK hynix/HBM ecosystem pays packaging equipment vendors | AI chip companies pay packaging/test providers | ...,medium
ONTO,Onto Innovation,3,5,ONTO -> 000660.KS -> 042700.KQ -> CRDO -> BESI.AS -> NVMI,Onto Innovation -> SK hynix -> Hanmi Semiconductor -> Credo Technology -> BE Semiconductor Industries -> Nova,ONTO → 000660.KS: sells into fabs | 000660.KS → 042700.KQ: uses HBM packaging equipment ecosystem | 042700.KQ → CRDO: serves AI/fabless customers | CRDO → BESI.AS: uses packaging/test | BESI.AS → NVMI: uses inspection/test tools,fabs/IDMs pay ONTO for equipment/materials/services | SK hynix/HBM ecosystem pays packaging equipment vendors | AI chip companies pay packaging/test providers | ...,medium
ONTO,Onto Innovation,4,5,ONTO -> 000660.KS -> 042700.KQ -> CRDO -> BESI.AS -> MRVL,Onto Innovation -> SK hynix -> Hanmi Semiconductor -> Credo Technology -> BE Semiconductor Industries -> Marvell Technology,ONTO → 000660.KS: sells into fabs | 000660.KS → 042700.KQ: uses HBM packaging equipment ecosystem | 042700.KQ → CRDO: serves AI/fabless customers | CRDO → BESI.AS: uses packaging/test | BESI.AS → MRVL: serves AI/fabless customers,fabs/IDMs pay ONTO for equipment/materials/services | SK hynix/HBM ecosystem pays packaging equipment vendors | AI chip companies pay packaging/test providers | ...,medium
ONTO,Onto Innovation,5,5,ONTO -> 000660.KS -> 042700.KQ -> CRDO -> BESI.AS -> 3661.TW,Onto Innovation -> SK hynix -> Hanmi Semiconductor -> Credo Technology -> BE Semiconductor Industries -> Alchip Technologies,ONTO → 000660.KS: sells into fabs | 000660.KS → 042700.KQ: uses HBM packaging equipment ecosystem | 042700.KQ → CRDO: serves AI/fabless customers | CRDO → BESI.AS: uses packaging/test | BESI.AS → 3661.TW: serves AI/fabless customers,fabs/IDMs pay ONTO for equipment/materials/services | SK hynix/HBM ecosystem pays packaging equipment vendors | AI chip companies pay packaging/test providers | ...,medium
6266.T,TOWA,1,5,6266.T -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> CAMT,TOWA -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> Camtek,6266.T → CRDO: serves AI/fabless customers | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → CAMT: uses inspection/test tools,AI chip companies pay packaging/test providers | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,medium
6266.T,TOWA,2,5,6266.T -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> NVMI,TOWA -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> Nova,6266.T → CRDO: serves AI/fabless customers | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → NVMI: uses inspection/test tools,AI chip companies pay packaging/test providers | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,medium
