company_id,ticker,name,region,country,role,segment,market_cap_b_usd,cpo_exposure_1_to_5,alpha_score,alpha_rank,valuation_tag,alpha_optionality_b_usd,alpha_optional_pct_of_market_cap,alpha_rank_key_json,role_color,alpha_reasoning,company_thesis,company_risk,direct_connection_count,specific_public_count,public_ecosystem_count,public_value_chain_count,inferred_adjacency_count,depth5_reachable_company_count_excluding_self,depth5_top_reachable_alpha_tickers,top_5_direct_relationships,direct_source_refs,direct_source_ids,direct_source_urls,generated_from_report_date,method_note
VLN,VLN,Valens Semiconductor,Non-US,Israel,High-speed connectivity,Automotive/AV high-speed connectivity semis,0.25,2,42,80,micro/small,0.0,0.0,"[-42,0.25]",#0891b2,"Alpha 42/100, rank #80: indirect CPO exposure (2/5) in role 'High-speed connectivity', smaller-cap/less crowded candidate, valuation tag 'micro/small', heuristic optionality $0.00B; optionality equals about 0.0% of market cap. Thesis: Connectivity know-how but data-center CPO evidence limited. Risk: Tiny cap, product adoption",Connectivity know-how but data-center CPO evidence limited.,"Tiny cap, product adoption",20,0,0,14,6,99,MTSI:84; SOI.PA:78; SMTC:78; LITE:77; AIXA.DE:76; COHR:76; CRDO:75; NVMI:74; CAMT:73; ALAB:73; MXL:72; BESI.AS:72; VECO:71; TPRO.MI:71; PLAB:70,"SOI.PA for substrates, wafers, photomasks or specialty materials [Public value-chain, strength 0.62]; AIXA.DE for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; NVMI for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; CAMT for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; BESI.AS for assembly, advanced packaging and final test [Public value-chain, strength 0.62]",Role-based semiconductor value-chain map,S11; S12; S13,https://stockanalysis.com/stocks/industry/semiconductors/; https://stockanalysis.com/stocks/industry/semiconductor-equipment-and-materials/; https://companiesmarketcap.com/semiconductors/largest-semiconductor-companies-by-market-cap/,2026-05-03,"Heuristic research score from the HTML report; not investment advice and not a guarantee of returns. Market cap is used as the valuation base, not a live per-share stock quote."
CEVA,CEVA,CEVA,Non-US,Israel,IP/connectivity,"Wireless, sensing and edge AI IP",0.9,1,42,81,micro/small,0.0,0.0,"[-42,0.9]",#9333ea,"Alpha 42/100, rank #81: low-directness CPO exposure (1/5) in role 'IP/connectivity', smaller-cap/less crowded candidate, valuation tag 'micro/small', heuristic optionality $0.00B; optionality equals about 0.0% of market cap. Thesis: Small IP company; not CPO-related. Risk: IP adoption volatility",Small IP company; not CPO-related.,IP adoption volatility,20,0,0,5,15,99,MTSI:84; SOI.PA:78; SMTC:78; LITE:77; AIXA.DE:76; COHR:76; CRDO:75; NVMI:74; CAMT:73; ALAB:73; MXL:72; BESI.AS:72; VECO:71; TPRO.MI:71; PLAB:70,"SOI.PA for substrates, wafers, photomasks or specialty materials [Public value-chain, strength 0.62]; AIXA.DE for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; GFS for wafer fabrication / process platform [Public value-chain, strength 0.62]; TSM / 2330.TW for wafer fabrication / process platform [Public value-chain, strength 0.62]; TSEM for wafer fabrication / process platform [Public value-chain, strength 0.62]",Role-based semiconductor value-chain map,S11; S12; S13,https://stockanalysis.com/stocks/industry/semiconductors/; https://stockanalysis.com/stocks/industry/semiconductor-equipment-and-materials/; https://companiesmarketcap.com/semiconductors/largest-semiconductor-companies-by-market-cap/,2026-05-03,"Heuristic research score from the HTML report; not investment advice and not a guarantee of returns. Market cap is used as the valuation base, not a live per-share stock quote."
QRVO,QRVO,Qorvo,US,United States,RF/mixed signal,"RF, power, connectivity",8.7,1,42,82,mid,0.0,0.0,"[-42,8.7]",#ea580c,"Alpha 42/100, rank #82: low-directness CPO exposure (1/5) in role 'RF/mixed signal', smaller-cap/less crowded candidate, valuation tag 'mid', heuristic optionality $0.00B; optionality equals about 0.0% of market cap. Thesis: Potential non-core infrastructure optionality but not CPO-led. Risk: Handset/RF cyclicality",Potential non-core infrastructure optionality but not CPO-led.,Handset/RF cyclicality,20,0,0,10,10,99,MTSI:84; SOI.PA:78; SMTC:78; LITE:77; AIXA.DE:76; COHR:76; CRDO:75; NVMI:74; CAMT:73; ALAB:73; MXL:72; BESI.AS:72; VECO:71; TPRO.MI:71; PLAB:70,"AIXA.DE for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; NVMI for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; CAMT for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; VECO for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; ONTO for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]",Role-based semiconductor value-chain map,S11; S12; S13,https://stockanalysis.com/stocks/industry/semiconductors/; https://stockanalysis.com/stocks/industry/semiconductor-equipment-and-materials/; https://companiesmarketcap.com/semiconductors/largest-semiconductor-companies-by-market-cap/,2026-05-03,"Heuristic research score from the HTML report; not investment advice and not a guarantee of returns. Market cap is used as the valuation base, not a live per-share stock quote."
ALGM,ALGM,Allegro MicroSystems,US,United States,Power/automotive,Sensors and power ICs,9.1,1,42,83,mid,0.0,0.0,"[-42,9.1]",#64748b,"Alpha 42/100, rank #83: low-directness CPO exposure (1/5) in role 'Power/automotive', smaller-cap/less crowded candidate, valuation tag 'mid', heuristic optionality $0.00B; optionality equals about 0.0% of market cap. Thesis: Mostly auto/industrial; low CPO relevance. Risk: Auto cycle",Mostly auto/industrial; low CPO relevance.,Auto cycle,20,0,0,10,10,99,MTSI:84; SOI.PA:78; SMTC:78; LITE:77; AIXA.DE:76; COHR:76; CRDO:75; NVMI:74; CAMT:73; ALAB:73; MXL:72; BESI.AS:72; VECO:71; TPRO.MI:71; PLAB:70,"AIXA.DE for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; NVMI for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; CAMT for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; VECO for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; ONTO for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]",Role-based semiconductor value-chain map,S11; S12; S13,https://stockanalysis.com/stocks/industry/semiconductors/; https://stockanalysis.com/stocks/industry/semiconductor-equipment-and-materials/; https://companiesmarketcap.com/semiconductors/largest-semiconductor-companies-by-market-cap/,2026-05-03,"Heuristic research score from the HTML report; not investment advice and not a guarantee of returns. Market cap is used as the valuation base, not a live per-share stock quote."
SWKS,SWKS,Skyworks Solutions,US,United States,RF/mixed signal,"RF front-end, analog, connectivity chips",10,1,42,84,mid,0.0,0.0,"[-42,10]",#ea580c,"Alpha 42/100, rank #84: low-directness CPO exposure (1/5) in role 'RF/mixed signal', smaller-cap/less crowded candidate, valuation tag 'mid', heuristic optionality $0.00B; optionality equals about 0.0% of market cap. Thesis: Limited data-center optical/cable exposure. Risk: Mobile concentration",Limited data-center optical/cable exposure.,Mobile concentration,20,0,0,10,10,99,MTSI:84; SOI.PA:78; SMTC:78; LITE:77; AIXA.DE:76; COHR:76; CRDO:75; NVMI:74; CAMT:73; ALAB:73; MXL:72; BESI.AS:72; VECO:71; TPRO.MI:71; PLAB:70,"AIXA.DE for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; NVMI for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; CAMT for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; VECO for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; ONTO for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]",Role-based semiconductor value-chain map,S11; S12; S13,https://stockanalysis.com/stocks/industry/semiconductors/; https://stockanalysis.com/stocks/industry/semiconductor-equipment-and-materials/; https://companiesmarketcap.com/semiconductors/largest-semiconductor-companies-by-market-cap/,2026-05-03,"Heuristic research score from the HTML report; not investment advice and not a guarantee of returns. Market cap is used as the valuation base, not a live per-share stock quote."
6770_TW,6770.TW,Powerchip Semiconductor,Non-US,Taiwan,Foundry/memory,Foundry and DRAM,7.0,1,41,85,mid,0.0,0.0,"[-41,7.0]",#d97706,"Alpha 41/100, rank #85: low-directness CPO exposure (1/5) in role 'Foundry/memory', smaller-cap/less crowded candidate, valuation tag 'mid', heuristic optionality $0.00B; optionality equals about 0.0% of market cap. Thesis: Low CPO direct exposure. Risk: Mature-node/memory cycle",Low CPO direct exposure.,Mature-node/memory cycle,20,0,0,7,13,99,MTSI:84; SOI.PA:78; SMTC:78; LITE:77; AIXA.DE:76; COHR:76; CRDO:75; NVMI:74; CAMT:73; ALAB:73; MXL:72; BESI.AS:72; VECO:71; TPRO.MI:71; PLAB:70,"SOI.PA for substrates, wafers, photomasks or specialty materials [Public value-chain, strength 0.62]; AIXA.DE for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; CAMT for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; BESI.AS for assembly, advanced packaging and final test [Public value-chain, strength 0.62]; VECO for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]",Role-based semiconductor value-chain map,S11; S12; S13,https://stockanalysis.com/stocks/industry/semiconductors/; https://stockanalysis.com/stocks/industry/semiconductor-equipment-and-materials/; https://companiesmarketcap.com/semiconductors/largest-semiconductor-companies-by-market-cap/,2026-05-03,"Heuristic research score from the HTML report; not investment advice and not a guarantee of returns. Market cap is used as the valuation base, not a live per-share stock quote."
SLAB,SLAB,Silicon Labs,US,United States,IoT/wireless,"Wireless MCUs, IoT",7.2,1,41,86,mid,0.0,0.0,"[-41,7.2]",#ea580c,"Alpha 41/100, rank #86: low-directness CPO exposure (1/5) in role 'IoT/wireless', smaller-cap/less crowded candidate, valuation tag 'mid', heuristic optionality $0.00B; optionality equals about 0.0% of market cap. Thesis: Edge/IoT recovery rather than CPO. Risk: IoT cycle",Edge/IoT recovery rather than CPO.,IoT cycle,20,0,0,10,10,99,MTSI:84; SOI.PA:78; SMTC:78; LITE:77; AIXA.DE:76; COHR:76; CRDO:75; NVMI:74; CAMT:73; ALAB:73; MXL:72; BESI.AS:72; VECO:71; TPRO.MI:71; PLAB:70,"AIXA.DE for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; NVMI for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; CAMT for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; VECO for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; ONTO for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]",Role-based semiconductor value-chain map,S11; S12; S13,https://stockanalysis.com/stocks/industry/semiconductors/; https://stockanalysis.com/stocks/industry/semiconductor-equipment-and-materials/; https://companiesmarketcap.com/semiconductors/largest-semiconductor-companies-by-market-cap/,2026-05-03,"Heuristic research score from the HTML report; not investment advice and not a guarantee of returns. Market cap is used as the valuation base, not a live per-share stock quote."
SYNA,SYNA,Synaptics,US,United States,Edge AI/IoT,"IoT processors, wireless, human interface",3.7,1,40,87,micro/small,0.0,0.0,"[-40,3.7]",#ea580c,"Alpha 40/100, rank #87: low-directness CPO exposure (1/5) in role 'Edge AI/IoT', smaller-cap/less crowded candidate, valuation tag 'micro/small', heuristic optionality $0.00B; optionality equals about 0.0% of market cap. Thesis: Edge AI optionality, low CPO exposure. Risk: IoT and consumer cycles","Edge AI optionality, low CPO exposure.",IoT and consumer cycles,20,0,0,10,10,99,MTSI:84; SOI.PA:78; SMTC:78; LITE:77; AIXA.DE:76; COHR:76; CRDO:75; NVMI:74; CAMT:73; ALAB:73; MXL:72; BESI.AS:72; VECO:71; TPRO.MI:71; PLAB:70,"AIXA.DE for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; NVMI for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; CAMT for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; VECO for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; ONTO for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]",Role-based semiconductor value-chain map,S11; S12; S13,https://stockanalysis.com/stocks/industry/semiconductors/; https://stockanalysis.com/stocks/industry/semiconductor-equipment-and-materials/; https://companiesmarketcap.com/semiconductors/largest-semiconductor-companies-by-market-cap/,2026-05-03,"Heuristic research score from the HTML report; not investment advice and not a guarantee of returns. Market cap is used as the valuation base, not a live per-share stock quote."
3105_TWO,3105.TWO,WIN Semiconductors,Non-US,Taiwan,Compound semi foundry,GaAs/RF/compound semiconductor foundry,7.2,2,40,88,mid,0.0,0.0,"[-40,7.2]",#64748b,"Alpha 40/100, rank #88: indirect CPO exposure (2/5) in role 'Compound semi foundry', smaller-cap/less crowded candidate, valuation tag 'mid', heuristic optionality $0.00B; optionality equals about 0.0% of market cap. Thesis: Compound semi foundry may touch photonics/RF; direct CPO evidence limited. Risk: RF cycle",Compound semi foundry may touch photonics/RF; direct CPO evidence limited.,RF cycle,20,0,0,10,10,99,MTSI:84; SOI.PA:78; SMTC:78; LITE:77; AIXA.DE:76; COHR:76; CRDO:75; NVMI:74; CAMT:73; ALAB:73; MXL:72; BESI.AS:72; VECO:71; TPRO.MI:71; PLAB:70,"SOI.PA for substrates, wafers, photomasks or specialty materials [Public value-chain, strength 0.62]; AIXA.DE for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; CAMT for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; BESI.AS for assembly, advanced packaging and final test [Public value-chain, strength 0.62]; VECO for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]",Role-based semiconductor value-chain map,S11; S12; S13,https://stockanalysis.com/stocks/industry/semiconductors/; https://stockanalysis.com/stocks/industry/semiconductor-equipment-and-materials/; https://companiesmarketcap.com/semiconductors/largest-semiconductor-companies-by-market-cap/,2026-05-03,"Heuristic research score from the HTML report; not investment advice and not a guarantee of returns. Market cap is used as the valuation base, not a live per-share stock quote."
3034_TW,3034.TW,Novatek Microelectronics,Non-US,Taiwan,Display/consumer IC,"Display driver ICs, SoCs",7.9,1,40,89,mid,0.0,0.0,"[-40,7.9]",#6b7280,"Alpha 40/100, rank #89: low-directness CPO exposure (1/5) in role 'Display/consumer IC', smaller-cap/less crowded candidate, valuation tag 'mid', heuristic optionality $0.00B; optionality equals about 0.0% of market cap. Thesis: Low CPO exposure. Risk: Consumer/display cycle",Low CPO exposure.,Consumer/display cycle,20,0,0,10,10,99,MTSI:84; SOI.PA:78; SMTC:78; LITE:77; AIXA.DE:76; COHR:76; CRDO:75; NVMI:74; CAMT:73; ALAB:73; MXL:72; BESI.AS:72; VECO:71; TPRO.MI:71; PLAB:70,"AIXA.DE for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; NVMI for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; CAMT for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; VECO for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; ONTO for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]",Role-based semiconductor value-chain map,S11; S12; S13,https://stockanalysis.com/stocks/industry/semiconductors/; https://stockanalysis.com/stocks/industry/semiconductor-equipment-and-materials/; https://companiesmarketcap.com/semiconductors/largest-semiconductor-companies-by-market-cap/,2026-05-03,"Heuristic research score from the HTML report; not investment advice and not a guarantee of returns. Market cap is used as the valuation base, not a live per-share stock quote."
CRUS,CRUS,Cirrus Logic,US,United States,Mixed signal,"Audio, mixed-signal, power conversion",8.4,1,40,90,mid,0.0,0.0,"[-40,8.4]",#ea580c,"Alpha 40/100, rank #90: low-directness CPO exposure (1/5) in role 'Mixed signal', smaller-cap/less crowded candidate, valuation tag 'mid', heuristic optionality $0.00B; optionality equals about 0.0% of market cap. Thesis: Low data-center optical exposure. Risk: Customer concentration",Low data-center optical exposure.,Customer concentration,20,0,0,10,10,99,MTSI:84; SOI.PA:78; SMTC:78; LITE:77; AIXA.DE:76; COHR:76; CRDO:75; NVMI:74; CAMT:73; ALAB:73; MXL:72; BESI.AS:72; VECO:71; TPRO.MI:71; PLAB:70,"AIXA.DE for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; NVMI for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; CAMT for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; VECO for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; ONTO for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]",Role-based semiconductor value-chain map,S11; S12; S13,https://stockanalysis.com/stocks/industry/semiconductors/; https://stockanalysis.com/stocks/industry/semiconductor-equipment-and-materials/; https://companiesmarketcap.com/semiconductors/largest-semiconductor-companies-by-market-cap/,2026-05-03,"Heuristic research score from the HTML report; not investment advice and not a guarantee of returns. Market cap is used as the valuation base, not a live per-share stock quote."
HIMX,HIMX,Himax Technologies,Non-US,Taiwan,Display/edge vision IC,"Display drivers, timing controllers, image processing",2.15,1,39,91,micro/small,0.0,0.0,"[-39,2.15]",#6b7280,"Alpha 39/100, rank #91: low-directness CPO exposure (1/5) in role 'Display/edge vision IC', smaller-cap/less crowded candidate, valuation tag 'micro/small', heuristic optionality $0.00B; optionality equals about 0.0% of market cap. Thesis: Low CPO exposure. Risk: Display cycle",Low CPO exposure.,Display cycle,20,0,0,10,10,99,MTSI:84; SOI.PA:78; SMTC:78; LITE:77; AIXA.DE:76; COHR:76; CRDO:75; NVMI:74; CAMT:73; ALAB:73; MXL:72; BESI.AS:72; VECO:71; TPRO.MI:71; PLAB:70,"AIXA.DE for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; NVMI for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; CAMT for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; VECO for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; ONTO for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]",Role-based semiconductor value-chain map,S11; S12; S13,https://stockanalysis.com/stocks/industry/semiconductors/; https://stockanalysis.com/stocks/industry/semiconductor-equipment-and-materials/; https://companiesmarketcap.com/semiconductors/largest-semiconductor-companies-by-market-cap/,2026-05-03,"Heuristic research score from the HTML report; not investment advice and not a guarantee of returns. Market cap is used as the valuation base, not a live per-share stock quote."
DIOD,DIOD,Diodes Incorporated,US,United States,Discrete/analog,"Discrete, logic, analog, power",5.0,1,39,92,mid,0.0,0.0,"[-39,5.0]",#64748b,"Alpha 39/100, rank #92: low-directness CPO exposure (1/5) in role 'Discrete/analog', smaller-cap/less crowded candidate, valuation tag 'mid', heuristic optionality $0.00B; optionality equals about 0.0% of market cap. Thesis: Low direct CPO link. Risk: Broad-cycle exposure",Low direct CPO link.,Broad-cycle exposure,20,0,0,10,10,99,MTSI:84; SOI.PA:78; SMTC:78; LITE:77; AIXA.DE:76; COHR:76; CRDO:75; NVMI:74; CAMT:73; ALAB:73; MXL:72; BESI.AS:72; VECO:71; TPRO.MI:71; PLAB:70,"AIXA.DE for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; NVMI for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; CAMT for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; VECO for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; ONTO for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]",Role-based semiconductor value-chain map,S11; S12; S13,https://stockanalysis.com/stocks/industry/semiconductors/; https://stockanalysis.com/stocks/industry/semiconductor-equipment-and-materials/; https://companiesmarketcap.com/semiconductors/largest-semiconductor-companies-by-market-cap/,2026-05-03,"Heuristic research score from the HTML report; not investment advice and not a guarantee of returns. Market cap is used as the valuation base, not a live per-share stock quote."
IMOS,IMOS,ChipMOS Technologies,Non-US,Taiwan,OSAT/Packaging,Testing and assembly for memory/display semis,1.54,2,38,93,micro/small,0.0,0.0,"[-38,1.54]",#ca8a04,"Alpha 38/100, rank #93: indirect CPO exposure (2/5) in role 'OSAT/Packaging', smaller-cap/less crowded candidate, valuation tag 'micro/small', heuristic optionality $0.00B; optionality equals about 0.0% of market cap. Thesis: Small OSAT; low CPO-specific exposure. Risk: Memory/display cycle",Small OSAT; low CPO-specific exposure.,Memory/display cycle,20,0,0,7,13,99,MTSI:84; SOI.PA:78; SMTC:78; LITE:77; AIXA.DE:76; COHR:76; CRDO:75; NVMI:74; CAMT:73; ALAB:73; MXL:72; BESI.AS:72; VECO:71; TPRO.MI:71; PLAB:70,"SOI.PA for substrates, wafers, photomasks or specialty materials [Public value-chain, strength 0.62]; AIXA.DE for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; CAMT for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; VECO for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; ONTO for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]",Role-based semiconductor value-chain map,S11; S12; S13,https://stockanalysis.com/stocks/industry/semiconductors/; https://stockanalysis.com/stocks/industry/semiconductor-equipment-and-materials/; https://companiesmarketcap.com/semiconductors/largest-semiconductor-companies-by-market-cap/,2026-05-03,"Heuristic research score from the HTML report; not investment advice and not a guarantee of returns. Market cap is used as the valuation base, not a live per-share stock quote."
POWI,POWI,Power Integrations,US,United States,Power management,High-voltage power conversion,4.1,1,38,94,micro/small,0.0,0.0,"[-38,4.1]",#dc2626,"Alpha 38/100, rank #94: low-directness CPO exposure (1/5) in role 'Power management', smaller-cap/less crowded candidate, valuation tag 'micro/small', heuristic optionality $0.00B; optionality equals about 0.0% of market cap. Thesis: Data-center power is relevant but CPO-specific link is weak. Risk: Industrial/consumer power cycle",Data-center power is relevant but CPO-specific link is weak.,Industrial/consumer power cycle,20,0,0,10,10,99,MTSI:84; SOI.PA:78; SMTC:78; LITE:77; AIXA.DE:76; COHR:76; CRDO:75; NVMI:74; CAMT:73; ALAB:73; MXL:72; BESI.AS:72; VECO:71; TPRO.MI:71; PLAB:70,"AIXA.DE for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; NVMI for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; CAMT for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; VECO for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; ONTO for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]",Role-based semiconductor value-chain map,S11; S12; S13,https://stockanalysis.com/stocks/industry/semiconductors/; https://stockanalysis.com/stocks/industry/semiconductor-equipment-and-materials/; https://companiesmarketcap.com/semiconductors/largest-semiconductor-companies-by-market-cap/,2026-05-03,"Heuristic research score from the HTML report; not investment advice and not a guarantee of returns. Market cap is used as the valuation base, not a live per-share stock quote."
2408_TW,2408.TW,Nanya Technology,Non-US,Taiwan,Memory,DRAM,21,1,38,95,mid,0.0,0.0,"[-38,21]",#f59e0b,"Alpha 38/100, rank #95: low-directness CPO exposure (1/5) in role 'Memory', large/mega-cap where discovery is likely higher, valuation tag 'mid', heuristic optionality $0.00B; optionality equals about 0.0% of market cap. Thesis: Memory recovery rather than CPO alpha. Risk: Commodity memory cycle",Memory recovery rather than CPO alpha.,Commodity memory cycle,20,0,0,12,8,99,MTSI:84; SOI.PA:78; SMTC:78; LITE:77; AIXA.DE:76; COHR:76; CRDO:75; NVMI:74; CAMT:73; ALAB:73; MXL:72; BESI.AS:72; VECO:71; TPRO.MI:71; PLAB:70,"AIXA.DE for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; NVMI for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; CAMT for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; BESI.AS for assembly, advanced packaging and final test [Public value-chain, strength 0.62]; VECO for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]",Role-based semiconductor value-chain map,S11; S12; S13,https://stockanalysis.com/stocks/industry/semiconductors/; https://stockanalysis.com/stocks/industry/semiconductor-equipment-and-materials/; https://companiesmarketcap.com/semiconductors/largest-semiconductor-companies-by-market-cap/,2026-05-03,"Heuristic research score from the HTML report; not investment advice and not a guarantee of returns. Market cap is used as the valuation base, not a live per-share stock quote."
ACLS,ACLS,Axcelis Technologies,US,United States,Equipment,Ion implantation equipment,4.3,1,37,96,micro/small,0.0,0.0,"[-37,4.3]",#64748b,"Alpha 37/100, rank #96: low-directness CPO exposure (1/5) in role 'Equipment', smaller-cap/less crowded candidate, valuation tag 'micro/small', heuristic optionality $0.00B; optionality equals about 0.0% of market cap. Thesis: Low CPO linkage; more power/SiC equipment lever. Risk: SiC/power semi cycle",Low CPO linkage; more power/SiC equipment lever.,SiC/power semi cycle,20,0,0,8,12,99,MTSI:84; SOI.PA:78; SMTC:78; LITE:77; AIXA.DE:76; COHR:76; CRDO:75; NVMI:74; CAMT:73; ALAB:73; MXL:72; BESI.AS:72; VECO:71; TPRO.MI:71; PLAB:70,"SOI.PA for substrates, wafers, photomasks or specialty materials [Public value-chain, strength 0.62]; AIXA.DE for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; BESI.AS for assembly, advanced packaging and final test [Public value-chain, strength 0.62]; TPRO.MI for assembly, advanced packaging and final test [Public value-chain, strength 0.62]; AMKR for assembly, advanced packaging and final test [Public value-chain, strength 0.62]",Role-based semiconductor value-chain map,S11; S12; S13,https://stockanalysis.com/stocks/industry/semiconductors/; https://stockanalysis.com/stocks/industry/semiconductor-equipment-and-materials/; https://companiesmarketcap.com/semiconductors/largest-semiconductor-companies-by-market-cap/,2026-05-03,"Heuristic research score from the HTML report; not investment advice and not a guarantee of returns. Market cap is used as the valuation base, not a live per-share stock quote."
6963_T,6963.T,ROHM,Non-US,Japan,Power/analog,"Power semis, SiC, analog",8.6,1,37,97,mid,0.0,0.0,"[-37,8.6]",#dc2626,"Alpha 37/100, rank #97: low-directness CPO exposure (1/5) in role 'Power/analog', smaller-cap/less crowded candidate, valuation tag 'mid', heuristic optionality $0.00B; optionality equals about 0.0% of market cap. Thesis: Power semi, not CPO. Risk: SiC pricing and auto cycle","Power semi, not CPO.",SiC pricing and auto cycle,20,0,0,10,10,99,MTSI:84; SOI.PA:78; SMTC:78; LITE:77; AIXA.DE:76; COHR:76; CRDO:75; NVMI:74; CAMT:73; ALAB:73; MXL:72; BESI.AS:72; VECO:71; TPRO.MI:71; PLAB:70,"AIXA.DE for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; NVMI for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; CAMT for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; VECO for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; ONTO for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]",Role-based semiconductor value-chain map,S11; S12; S13,https://stockanalysis.com/stocks/industry/semiconductors/; https://stockanalysis.com/stocks/industry/semiconductor-equipment-and-materials/; https://companiesmarketcap.com/semiconductors/largest-semiconductor-companies-by-market-cap/,2026-05-03,"Heuristic research score from the HTML report; not investment advice and not a guarantee of returns. Market cap is used as the valuation base, not a live per-share stock quote."
